ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1350466,Female,Yes,61,Yes,Artist,0,Average,4,Cat_6,C
1351001,Female,Yes,60,Yes,Artist,8,High,6,Cat_6,C
1353308,Female,Yes,60,Yes,Artist,8,High,2,Cat_6,C
1352965,Female,Yes,60,Yes,Artist,4,High,2,Cat_6,C
1349184,Female,Yes,60,Yes,Artist,1,Low,2,Cat_6,A
1355098,Female,Yes,60,Yes,Artist,1,High,4,Cat_6,C
1350451,Female,Yes,60,Yes,Artist,1,High,2,Cat_6,C
1355260,Female,Yes,60,Yes,Artist,1,Average,5,Cat_6,C
1351267,Female,Yes,60,Yes,Artist,1,Average,3,Cat_6,C
1353174,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
1350723,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
1352072,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
1355822,Female,Yes,60,Yes,Artist,0,Low,1,Cat_6,B
1348160,Female,Yes,60,Yes,Artist,0,High,2,Cat_6,C
1353361,Female,Yes,60,Yes,Artist,0,Average,4,Cat_6,C
1348120,Female,Yes,59,Yes,Artist,0,High,2,Cat_6,C
1352980,Female,Yes,59,Yes,Artist,0,Average,5,Cat_6,C
1356659,Female,Yes,59,Yes,Artist,0,Average,5,Cat_6,C
1353038,Female,Yes,59,Yes,Artist,0,Average,3,Cat_6,C
1353134,Female,Yes,59,Yes,Artist,0,Average,2,Cat_6,C
1354374,Female,Yes,59,No,Artist,1,High,2,Cat_6,C
1350369,Female,Yes,58,Yes,Artist,9,Average,3,Cat_6,C
1349162,Female,Yes,58,Yes,Artist,7,Low,2,Cat_6,C
1355093,Female,Yes,58,Yes,Artist,6,Low,1,Cat_6,C
1348529,Female,Yes,58,Yes,Artist,4,Average,5,Cat_6,C
1353232,Female,Yes,58,Yes,Artist,1,Low,1,Cat_6,B
1348083,Female,Yes,58,Yes,Artist,1,Average,2,Cat_6,C
1352073,Female,Yes,58,Yes,Artist,1,Average,2,Cat_6,C
1356194,Female,Yes,58,Yes,Artist,0,Average,5,Cat_6,C
1356310,Female,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
1352407,Female,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
1355463,Female,Yes,57,Yes,Artist,7,Average,3,Cat_6,C
1353233,Female,Yes,57,Yes,Artist,2,High,3,Cat_6,C
1355520,Female,Yes,57,Yes,Artist,1,High,2,Cat_6,C
1355929,Female,Yes,57,Yes,Artist,1,Average,4,Cat_6,C
1354372,Female,Yes,57,Yes,Artist,0,Low,2,Cat_6,B
1354085,Female,Yes,57,Yes,Artist,0,High,4,Cat_6,C
1348742,Female,Yes,57,Yes,Artist,0,High,2,Cat_6,C
1355562,Female,Yes,57,Yes,Artist,0,High,2,Cat_6,C
1352859,Female,Yes,57,Yes,Artist,0,Average,4,Cat_6,C
1354642,Female,Yes,57,Yes,Artist,0,Average,4,Cat_6,C
1350907,Female,Yes,56,Yes,Artist,5,Average,4,Cat_6,C
1352775,Female,Yes,56,Yes,Artist,4,Average,2,Cat_6,C
1354153,Female,Yes,56,Yes,Artist,2,Average,2,Cat_6,B
1351026,Female,Yes,56,Yes,Artist,1,Low,2,Cat_6,B
1353162,Female,Yes,56,Yes,Artist,1,Average,5,Cat_6,C
1354418,Female,Yes,56,Yes,Artist,1,Average,4,Cat_6,C
1356266,Female,Yes,56,Yes,Artist,1,Average,2,Cat_6,C
1355298,Female,Yes,56,Yes,Artist,0,Low,1,Cat_6,B
1347921,Female,Yes,56,Yes,Artist,0,Low,1,Cat_6,B
1353338,Female,Yes,56,Yes,Artist,0,High,2,Cat_6,B
1352116,Female,Yes,56,Yes,Artist,0,Average,5,Cat_6,B
1356268,Female,Yes,56,Yes,Artist,0,Average,4,Cat_6,C
1347908,Female,Yes,56,Yes,Artist,0,Average,4,Cat_6,C
1348355,Female,Yes,56,Yes,Artist,0,Average,2,Cat_6,C
1349013,Female,Yes,55,Yes,Artist,10,Low,1,Cat_6,B
1350535,Female,Yes,55,Yes,Artist,2,Average,3,Cat_6,C
1355849,Female,Yes,55,Yes,Artist,2,Average,2,Cat_6,C
1348785,Female,Yes,55,Yes,Artist,1,Low,2,Cat_6,C
1355844,Female,Yes,55,Yes,Artist,1,Low,1,Cat_6,B
1351603,Female,Yes,55,Yes,Artist,1,High,4,Cat_6,B
1354064,Female,Yes,55,Yes,Artist,1,Average,4,Cat_6,C
1353270,Female,Yes,55,Yes,Artist,1,Average,4,Cat_6,C
1350645,Female,Yes,55,Yes,Artist,1,Average,3,Cat_6,C
1355401,Female,Yes,55,Yes,Artist,1,Average,3,Cat_6,B
1351367,Female,Yes,55,Yes,Artist,1,Average,2,Cat_6,C
1351607,Female,Yes,55,Yes,Artist,0,High,5,Cat_6,B
1351595,Female,Yes,55,Yes,Artist,0,Average,4,Cat_6,C
1355880,Female,Yes,55,No,Artist,0,Low,3,Cat_6,C
1356688,Female,Yes,53,Yes,Artist,8,Average,3,Cat_6,C
1355981,Female,Yes,53,Yes,Artist,8,Average,2,Cat_6,A
1356305,Female,Yes,53,Yes,Artist,4,Average,6,Cat_6,C
1356648,Female,Yes,53,Yes,Artist,4,Average,5,Cat_6,C
1354956,Female,Yes,53,Yes,Artist,2,Low,1,Cat_6,C
1348616,Female,Yes,53,Yes,Artist,2,Average,4,Cat_6,C
1352677,Female,Yes,53,Yes,Artist,1,Low,2,Cat_6,C
1354541,Female,Yes,53,Yes,Artist,1,Low,2,Cat_6,A
1350540,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6,C
1356185,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6,C
1352146,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6,A
1355100,Female,Yes,53,Yes,Artist,0,Average,3,Cat_6,C
1356671,Female,Yes,53,Yes,Artist,0,Average,3,Cat_6,C
1349030,Female,Yes,53,Yes,Artist,0,Average,3,Cat_6,B
1354545,Female,Yes,53,Yes,Artist,0,Average,2,Cat_6,C
1351268,Female,Yes,53,No,Artist,1,High,4,Cat_6,A
1349232,Female,Yes,52,Yes,Artist,14,Average,2,Cat_6,C
1356559,Female,Yes,52,Yes,Artist,9,Low,4,Cat_6,C
1354639,Female,Yes,52,Yes,Artist,9,Low,2,Cat_6,C
1350944,Female,Yes,52,Yes,Artist,8,Average,4,Cat_6,A
1356211,Female,Yes,52,Yes,Artist,7,Average,4,Cat_6,C
1354838,Female,Yes,52,Yes,Artist,6,Low,2,Cat_6,A
1350126,Female,Yes,52,Yes,Artist,3,Low,1,Cat_6,A
1353111,Female,Yes,52,Yes,Artist,2,Low,2,Cat_6,C
1351314,Female,Yes,52,Yes,Artist,2,Average,4,Cat_6,C
1355632,Female,Yes,52,Yes,Artist,1,Average,3,Cat_6,C
1347896,Female,Yes,52,Yes,Artist,1,Average,3,Cat_6,B
1350743,Female,Yes,52,Yes,Artist,1,Average,2,Cat_6,C
1350790,Female,Yes,52,Yes,Artist,0,Low,3,Cat_6,B
1355839,Female,Yes,52,Yes,Artist,0,High,3,Cat_6,C
1348116,Female,Yes,52,Yes,Artist,0,Average,4,Cat_6,C
1351451,Female,Yes,52,Yes,Artist,0,Average,2,Cat_6,C
1350547,Female,Yes,52,Yes,Artist,0,Average,2,Cat_6,C
1355035,Female,Yes,52,No,Artist,0,Average,4,Cat_6,C
1352075,Female,Yes,51,Yes,Artist,8,Low,2,Cat_6,C
1354239,Female,Yes,51,Yes,Artist,8,Average,2,Cat_6,B
1348010,Female,Yes,51,Yes,Artist,6,Average,5,Cat_6,C
1352243,Female,Yes,51,Yes,Artist,6,Average,3,Cat_6,C
1350537,Female,Yes,51,Yes,Artist,3,Low,4,Cat_6,B
1353250,Female,Yes,51,Yes,Artist,1,Low,1,Cat_6,C
1347892,Female,Yes,51,Yes,Artist,1,High,5,Cat_6,C
1354006,Female,Yes,51,Yes,Artist,1,Average,6,Cat_6,C
1356023,Female,Yes,51,Yes,Artist,1,Average,5,Cat_6,C
1348290,Female,Yes,51,Yes,Artist,1,Average,4,Cat_6,C
1349661,Female,Yes,51,Yes,Artist,1,Average,3,Cat_6,C
1350367,Female,Yes,51,Yes,Artist,1,Average,3,Cat_6,C
1352095,Female,Yes,51,Yes,Artist,1,Average,2,Cat_6,C
1351969,Female,Yes,51,Yes,Artist,0,Low,1,Cat_6,B
1356069,Female,Yes,50,Yes,Artist,9,Low,2,Cat_6,B
1353215,Female,Yes,50,Yes,Artist,9,Low,2,Cat_6,C
1348631,Female,Yes,50,Yes,Artist,9,Average,4,Cat_6,A
1348331,Female,Yes,50,Yes,Artist,8,Average,2,Cat_6,B
1354861,Female,Yes,50,Yes,Artist,8,Average,2,Cat_6,B
1354213,Female,Yes,50,Yes,Artist,4,Low,2,Cat_6,B
1352248,Female,Yes,50,Yes,Artist,4,Low,1,Cat_6,B
1348871,Female,Yes,50,Yes,Artist,2,Low,1,Cat_6,B
1348690,Female,Yes,50,Yes,Artist,1,Low,1,Cat_6,C
1348780,Female,Yes,50,Yes,Artist,1,Low,1,Cat_6,A
1351653,Female,Yes,50,Yes,Artist,1,High,8,Cat_6,B
1348737,Female,Yes,50,Yes,Artist,1,High,5,Cat_6,C
1352896,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,C
1354076,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,B
1355066,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,C
1348734,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,B
1350465,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
1350462,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
1347897,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
1353195,Female,Yes,50,Yes,Artist,1,Average,2,Cat_6,C
1356188,Female,Yes,50,Yes,Artist,0,Low,1,Cat_6,B
1354018,Female,Yes,50,Yes,Artist,0,Average,9,Cat_6,C
1350919,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C
1352798,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C
1350392,Female,Yes,49,Yes,Artist,9,Low,2,Cat_6,B
1352897,Female,Yes,49,Yes,Artist,7,Average,4,Cat_6,B
1354641,Female,Yes,49,Yes,Artist,6,Low,2,Cat_6,C
1353268,Female,Yes,49,Yes,Artist,6,Average,6,Cat_6,C
1348934,Female,Yes,49,Yes,Artist,3,Low,2,Cat_6,B
1350773,Female,Yes,49,Yes,Artist,3,High,5,Cat_6,C
1355563,Female,Yes,49,Yes,Artist,2,Average,2,Cat_6,C
1350536,Female,Yes,49,Yes,Artist,1,Low,1,Cat_6,C
1354427,Female,Yes,49,Yes,Artist,1,High,5,Cat_6,B
1348735,Female,Yes,49,Yes,Artist,1,Average,5,Cat_6,C
1352717,Female,Yes,49,Yes,Artist,1,Average,4,Cat_6,C
1351133,Female,Yes,49,Yes,Artist,1,Average,3,Cat_6,C
1354245,Female,Yes,49,Yes,Artist,1,Average,3,Cat_6,C
1354248,Female,Yes,49,Yes,Artist,1,Average,2,Cat_6,C
1352187,Female,Yes,49,Yes,Artist,0,Low,4,Cat_6,B
1351416,Female,Yes,49,Yes,Artist,0,Low,1,Cat_6,C
1354237,Female,Yes,49,Yes,Artist,0,High,4,Cat_6,C
1355230,Female,Yes,49,Yes,Artist,0,Average,5,Cat_6,C
1348113,Female,Yes,49,Yes,Artist,0,Average,4,Cat_6,C
1353496,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6,C
1355065,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6,C
1354289,Female,Yes,48,Yes,Artist,10,Low,2,Cat_6,B
1348658,Female,Yes,48,Yes,Artist,8,Average,2,Cat_6,A
1356804,Female,Yes,48,Yes,Artist,6,Low,1,Cat_6,C
1351566,Female,Yes,48,Yes,Artist,4,Average,3,Cat_6,C
1351449,Female,Yes,48,Yes,Artist,4,Average,2,Cat_6,C
1354746,Female,Yes,48,Yes,Artist,3,Low,1,Cat_6,A
1352076,Female,Yes,48,Yes,Artist,2,Low,2,Cat_6,C
1355584,Female,Yes,48,Yes,Artist,2,Average,4,Cat_6,C
1354078,Female,Yes,48,Yes,Artist,1,High,4,Cat_6,C
1348699,Female,Yes,48,Yes,Artist,1,High,3,Cat_6,C
1356465,Female,Yes,48,Yes,Artist,1,Average,7,Cat_6,C
1353121,Female,Yes,48,Yes,Artist,1,Average,2,Cat_6,C
1349608,Female,Yes,48,Yes,Artist,1,Average,2,Cat_6,B
1348787,Female,Yes,48,Yes,Artist,0,Low,4,Cat_6,C
1349323,Female,Yes,48,Yes,Artist,0,Low,1,Cat_6,B
1348237,Female,Yes,48,Yes,Artist,0,High,4,Cat_6,C
1352501,Female,Yes,48,Yes,Artist,0,Average,6,Cat_6,A
1348909,Female,Yes,48,Yes,Artist,0,Average,4,Cat_6,B
1348112,Female,Yes,48,Yes,Artist,0,Average,2,Cat_6,C
1356771,Female,Yes,48,Yes,Artist,0,Average,2,Cat_6,C
1348929,Female,Yes,48,No,Artist,8,Average,3,Cat_6,A
1356764,Female,Yes,47,Yes,Artist,8,High,2,Cat_6,C
1348597,Female,Yes,47,Yes,Artist,7,Average,4,Cat_6,C
1356807,Female,Yes,47,Yes,Artist,7,Average,2,Cat_6,C
1354243,Female,Yes,47,Yes,Artist,7,Average,2,Cat_6,C
1349214,Female,Yes,47,Yes,Artist,6,Low,2,Cat_6,B
1349777,Female,Yes,47,Yes,Artist,1,Low,2,Cat_6,B
1354403,Female,Yes,47,Yes,Artist,1,High,6,Cat_6,B
1353042,Female,Yes,47,Yes,Artist,1,Average,4,Cat_6,C
1348390,Female,Yes,47,Yes,Artist,1,Average,3,Cat_6,C
1356750,Female,Yes,47,Yes,Artist,0,Low,3,Cat_6,C
1353125,Female,Yes,47,Yes,Artist,0,Low,3,Cat_6,B
1350862,Female,Yes,47,Yes,Artist,0,Low,1,Cat_6,A
1356690,Female,Yes,47,Yes,Artist,0,High,5,Cat_6,C
1355497,Female,Yes,47,Yes,Artist,0,Average,5,Cat_6,C
1348107,Female,Yes,47,Yes,Artist,0,Average,3,Cat_6,C
1348196,Female,Yes,47,Yes,Artist,0,Average,2,Cat_6,C
1354529,Female,Yes,47,Yes,Artist,0,Average,2,Cat_6,C
1354585,Female,Yes,47,No,Artist,7,Low,1,Cat_6,C
1349765,Female,Yes,47,No,Artist,0,Average,5,Cat_6,B
1355788,Female,Yes,46,Yes,Artist,9,Average,4,Cat_6,C
1349185,Female,Yes,46,Yes,Artist,8,Low,2,Cat_6,B
1350822,Female,Yes,46,Yes,Artist,8,Average,2,Cat_6,C
1353341,Female,Yes,46,Yes,Artist,4,High,5,Cat_6,C
1351414,Female,Yes,46,Yes,Artist,3,Average,5,Cat_6,C
1352665,Female,Yes,46,Yes,Artist,2,Low,2,Cat_6,C
1351835,Female,Yes,46,Yes,Artist,1,Low,1,Cat_6,B
1356077,Female,Yes,46,Yes,Artist,1,High,4,Cat_6,C
1355334,Female,Yes,46,Yes,Artist,1,High,3,Cat_6,C
1354593,Female,Yes,46,Yes,Artist,1,Average,4,Cat_6,C
1354931,Female,Yes,46,Yes,Artist,1,Average,4,Cat_6,B
1354594,Female,Yes,46,Yes,Artist,1,Average,3,Cat_6,C
1350948,Female,Yes,46,Yes,Artist,1,Average,2,Cat_6,C
1348327,Female,Yes,46,Yes,Artist,1,Average,2,Cat_6,A
1354836,Female,Yes,46,Yes,Artist,1,Average,2,Cat_6,B
1356774,Female,Yes,46,Yes,Artist,0,Low,2,Cat_6,C
1348339,Female,Yes,46,Yes,Artist,0,Low,2,Cat_6,C
1351184,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,C
1348144,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,B
1356281,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,C
1348473,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,A
1351397,Female,Yes,46,Yes,Artist,0,Average,2,Cat_6,C
1350449,Female,Yes,46,Yes,Artist,0,Average,2,Cat_6,C
1356765,Female,Yes,46,Yes,Artist,0,Average,2,Cat_6,C
1352759,Female,Yes,46,No,Artist,8,Low,1,Cat_6,B
1351611,Female,Yes,46,No,Artist,8,Average,2,Cat_6,B
1350747,Female,Yes,46,No,Artist,5,Low,5,Cat_6,C
1348207,Female,Yes,46,No,Artist,1,High,2,Cat_6,C
1355486,Female,Yes,45,Yes,Artist,9,Low,2,Cat_6,C
1356142,Female,Yes,45,Yes,Artist,9,Low,2,Cat_6,B
1354280,Female,Yes,45,Yes,Artist,8,High,5,Cat_6,C
1356349,Female,Yes,45,Yes,Artist,8,High,3,Cat_6,B
1350323,Female,Yes,45,Yes,Artist,8,Average,2,Cat_6,C
1354179,Female,Yes,45,Yes,Artist,5,Average,3,Cat_6,C
1350497,Female,Yes,45,Yes,Artist,5,Average,2,Cat_6,B
1352734,Female,Yes,45,Yes,Artist,4,Low,1,Cat_6,C
1354327,Female,Yes,45,Yes,Artist,4,High,4,Cat_6,C
1354630,Female,Yes,45,Yes,Artist,3,Low,3,Cat_6,C
1350583,Female,Yes,45,Yes,Artist,3,Average,2,Cat_6,A
1351276,Female,Yes,45,Yes,Artist,1,High,5,Cat_6,C
1351841,Female,Yes,45,Yes,Artist,1,Average,4,Cat_6,B
1350595,Female,Yes,45,Yes,Artist,1,Average,4,Cat_6,C
1350836,Female,Yes,45,Yes,Artist,1,Average,4,Cat_6,C
1353747,Female,Yes,45,Yes,Artist,1,Average,3,Cat_6,B
1356768,Female,Yes,45,Yes,Artist,1,Average,2,Cat_6,C
1355615,Female,Yes,45,Yes,Artist,1,Average,2,Cat_6,B
1355436,Female,Yes,45,Yes,Artist,1,Average,2,Cat_6,B
1352219,Female,Yes,45,Yes,Artist,0,Low,3,Cat_6,C
1355114,Female,Yes,45,Yes,Artist,0,Average,5,Cat_6,C
1350758,Female,Yes,45,Yes,Artist,0,Average,2,Cat_6,C
1350778,Female,Yes,45,Yes,Artist,0,Average,2,Cat_6,C
1349421,Female,Yes,45,No,Artist,6,Low,1,Cat_6,A
1348693,Female,Yes,45,No,Artist,4,Average,4,Cat_6,B
1355469,Female,Yes,43,Yes,Artist,9,High,4,Cat_6,C
1348192,Female,Yes,43,Yes,Artist,8,Average,2,Cat_6,B
1351619,Female,Yes,43,Yes,Artist,5,High,3,Cat_6,B
1350467,Female,Yes,43,Yes,Artist,4,High,3,Cat_6,C
1356170,Female,Yes,43,Yes,Artist,4,Average,2,Cat_6,A
1348119,Female,Yes,43,Yes,Artist,3,Average,4,Cat_6,C
1352822,Female,Yes,43,Yes,Artist,3,Average,2,Cat_6,C
1349070,Female,Yes,43,Yes,Artist,2,Average,3,Cat_6,B
1348931,Female,Yes,43,Yes,Artist,2,Average,2,Cat_6,B
1350706,Female,Yes,43,Yes,Artist,2,Average,2,Cat_6,C
1356350,Female,Yes,43,Yes,Artist,1,Average,5,Cat_6,C
1356692,Female,Yes,43,Yes,Artist,1,Average,2,Cat_6,C
1354275,Female,Yes,43,Yes,Artist,0,Low,2,Cat_6,C
1354211,Female,Yes,43,Yes,Artist,0,Low,1,Cat_6,A
1350621,Female,Yes,43,Yes,Artist,0,High,3,Cat_6,B
1354158,Female,Yes,43,Yes,Artist,0,Average,4,Cat_6,C
1356857,Female,Yes,43,Yes,Artist,0,Average,2,Cat_6,C
1356580,Female,Yes,43,No,Artist,4,Low,1,Cat_6,B
1352930,Female,Yes,42,Yes,Artist,9,Low,2,Cat_6,B
1354785,Female,Yes,42,Yes,Artist,9,Low,1,Cat_6,A
1348648,Female,Yes,42,Yes,Artist,8,Low,1,Cat_6,A
1354510,Female,Yes,42,Yes,Artist,5,Low,2,Cat_6,C
1348482,Female,Yes,42,Yes,Artist,5,Low,1,Cat_6,A
1351214,Female,Yes,42,Yes,Artist,4,Average,2,Cat_6,C
1348536,Female,Yes,42,Yes,Artist,2,High,2,Cat_6,C
1352345,Female,Yes,42,Yes,Artist,2,Average,2,Cat_6,B
1350811,Female,Yes,42,Yes,Artist,2,Average,2,Cat_6,C
1354605,Female,Yes,42,Yes,Artist,2,Average,2,Cat_6,C
1350600,Female,Yes,42,Yes,Artist,1,Low,2,Cat_6,A
1347895,Female,Yes,42,Yes,Artist,1,Average,3,Cat_6,C
1356817,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6,C
1350328,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6,C
1350977,Female,Yes,42,Yes,Artist,0,Average,2,Cat_6,C
1355393,Female,Yes,42,No,Artist,8,High,5,Cat_6,B
1351135,Female,Yes,42,No,Artist,1,High,4,Cat_6,B
1353127,Female,Yes,42,No,Artist,0,Average,3,Cat_6,A
1352403,Female,Yes,41,Yes,Artist,11,Average,4,Cat_6,C
1350511,Female,Yes,41,Yes,Artist,11,Average,2,Cat_6,B
1353251,Female,Yes,41,Yes,Artist,9,Low,1,Cat_6,C
1354060,Female,Yes,41,Yes,Artist,9,Average,2,Cat_6,C
1355871,Female,Yes,41,Yes,Artist,8,Average,2,Cat_6,C
1355535,Female,Yes,41,Yes,Artist,7,High,2,Cat_6,C
1349914,Female,Yes,41,Yes,Artist,7,Average,2,Cat_6,B
1350361,Female,Yes,41,Yes,Artist,3,Average,3,Cat_6,C
1355713,Female,Yes,41,Yes,Artist,1,Low,2,Cat_6,A
1353508,Female,Yes,41,Yes,Artist,1,High,2,Cat_6,B
1355642,Female,Yes,41,Yes,Artist,1,Average,3,Cat_6,B
1355221,Female,Yes,41,Yes,Artist,1,Average,2,Cat_6,C
1348254,Female,Yes,41,Yes,Artist,0,Low,4,Cat_6,A
1352523,Female,Yes,41,Yes,Artist,0,Low,3,Cat_6,A
1351413,Female,Yes,41,Yes,Artist,0,Average,2,Cat_6,C
1350360,Female,Yes,41,Yes,Artist,0,Average,2,Cat_6,C
1348153,Female,Yes,41,Yes,Artist,0,Average,2,Cat_6,C
1348784,Female,Yes,40,Yes,Artist,9,Low,2,Cat_6,C
1355396,Female,Yes,40,Yes,Artist,9,Average,5,Cat_6,B
1353266,Female,Yes,40,Yes,Artist,9,Average,2,Cat_6,B
1355587,Female,Yes,40,Yes,Artist,8,Low,1,Cat_6,B
1352412,Female,Yes,40,Yes,Artist,6,Average,2,Cat_6,C
1351661,Female,Yes,40,Yes,Artist,4,Average,5,Cat_6,B
1352706,Female,Yes,40,Yes,Artist,2,Low,1,Cat_6,B
1354010,Female,Yes,40,Yes,Artist,2,Average,2,Cat_6,C
1349061,Female,Yes,40,Yes,Artist,1,Low,3,Cat_6,C
1351221,Female,Yes,40,Yes,Artist,1,Low,1,Cat_6,D
1351057,Female,Yes,40,Yes,Artist,1,High,3,Cat_6,B
1352743,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
1350320,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
1349233,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
1354310,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
1350772,Female,Yes,40,Yes,Artist,0,Low,2,Cat_6,B
1356834,Female,Yes,40,Yes,Artist,0,Low,2,Cat_6,B
1353064,Female,Yes,40,Yes,Artist,0,Low,1,Cat_6,B
1354921,Female,Yes,40,Yes,Artist,0,Average,4,Cat_6,B
1355458,Female,Yes,40,Yes,Artist,0,Average,3,Cat_6,A
1356513,Female,Yes,40,Yes,Artist,0,Average,2,Cat_6,A
1354247,Female,Yes,40,No,Artist,1,Low,1,Cat_6,C
1352571,Female,Yes,39,Yes,Artist,14,Average,2,Cat_6,B
1356351,Female,Yes,39,Yes,Artist,8,Average,3,Cat_6,B
1348795,Female,Yes,39,Yes,Artist,8,Average,2,Cat_6,C
1353461,Female,Yes,39,Yes,Artist,7,Average,3,Cat_6,B
1353074,Female,Yes,39,Yes,Artist,5,Average,2,Cat_6,C
1348233,Female,Yes,39,Yes,Artist,3,Low,1,Cat_6,B
1352664,Female,Yes,39,Yes,Artist,3,Average,2,Cat_6,C
1348088,Female,Yes,39,Yes,Artist,2,Average,4,Cat_6,C
1348065,Female,Yes,39,Yes,Artist,1,Average,4,Cat_6,A
1348379,Female,Yes,39,Yes,Artist,1,Average,4,Cat_6,C
1348832,Female,Yes,39,Yes,Artist,0,Low,1,Cat_6,A
1350229,Female,Yes,39,Yes,Artist,0,High,2,Cat_6,A
1356366,Female,Yes,39,Yes,Artist,0,Average,4,Cat_6,C
1350393,Female,Yes,39,No,Artist,0,High,3,Cat_6,B
1356340,Female,Yes,38,Yes,Artist,9,Average,2,Cat_6,C
1348922,Female,Yes,38,Yes,Artist,8,Low,1,Cat_6,D
1349972,Female,Yes,38,Yes,Artist,8,Average,2,Cat_6,B
1348792,Female,Yes,38,Yes,Artist,6,Low,4,Cat_6,C
1350499,Female,Yes,38,Yes,Artist,5,Average,2,Cat_6,C
1356307,Female,Yes,38,Yes,Artist,4,Low,1,Cat_6,B
1351919,Female,Yes,38,Yes,Artist,1,Average,4,Cat_6,B
1353514,Female,Yes,38,Yes,Artist,1,Average,2,Cat_6,C
1352724,Female,Yes,38,Yes,Artist,0,Low,1,Cat_6,B
1349598,Female,Yes,38,Yes,Artist,0,Average,3,Cat_6,A
1348647,Female,Yes,38,Yes,Artist,0,Average,3,Cat_6,C
1354858,Female,Yes,38,No,Artist,1,Low,1,Cat_6,B
1351312,Female,Yes,38,No,Artist,0,Low,3,Cat_6,C
1352796,Female,Yes,37,Yes,Artist,9,Low,2,Cat_6,C
1356315,Female,Yes,37,Yes,Artist,8,High,2,Cat_6,C
1349179,Female,Yes,37,Yes,Artist,6,Low,2,Cat_6,B
1356597,Female,Yes,37,Yes,Artist,5,Low,2,Cat_6,D
1356706,Female,Yes,37,Yes,Artist,5,High,3,Cat_6,C
1350235,Female,Yes,37,Yes,Artist,5,Average,3,Cat_6,B
1352881,Female,Yes,37,Yes,Artist,5,Average,2,Cat_6,B
1349164,Female,Yes,37,Yes,Artist,3,Low,2,Cat_6,C
1355771,Female,Yes,37,Yes,Artist,2,Average,2,Cat_6,B
1356709,Female,Yes,37,Yes,Artist,1,Low,2,Cat_6,C
1354356,Female,Yes,37,Yes,Artist,1,Average,2,Cat_6,C
1356841,Female,Yes,37,Yes,Artist,0,Low,3,Cat_6,A
1354607,Female,Yes,37,Yes,Artist,0,Low,2,Cat_6,C
1354168,Female,Yes,37,Yes,Artist,0,Low,1,Cat_6,C
1352712,Female,Yes,37,No,Artist,1,Low,3,Cat_6,B
1355508,Female,Yes,36,Yes,Artist,7,Average,2,Cat_6,C
1356560,Female,Yes,36,Yes,Artist,7,Average,2,Cat_6,C
1348793,Female,Yes,36,Yes,Artist,5,Low,2,Cat_6,C
1349028,Female,Yes,36,Yes,Artist,5,Low,2,Cat_6,B
1356091,Female,Yes,36,Yes,Artist,5,Average,2,Cat_6,C
1348483,Female,Yes,36,Yes,Artist,4,High,7,Cat_6,C
1354608,Female,Yes,36,Yes,Artist,1,Low,2,Cat_6,C
1348635,Female,Yes,36,Yes,Artist,1,Average,5,Cat_6,C
1350581,Female,Yes,36,Yes,Artist,1,Average,4,Cat_6,B
1356761,Female,Yes,36,Yes,Artist,1,Average,2,Cat_6,C
1348834,Female,Yes,36,Yes,Artist,1,Average,2,Cat_6,B
1350895,Female,Yes,36,Yes,Artist,1,Average,2,Cat_6,C
1355656,Female,Yes,36,Yes,Artist,0,Low,4,Cat_6,C
1356570,Female,Yes,35,Yes,Artist,9,Average,4,Cat_6,B
1354755,Female,Yes,35,Yes,Artist,8,High,5,Cat_6,B
1355862,Female,Yes,35,Yes,Artist,8,Average,2,Cat_6,C
1352482,Female,Yes,35,Yes,Artist,7,Average,2,Cat_6,C
1350739,Female,Yes,35,Yes,Artist,3,Average,2,Cat_6,C
